split,model,estimand,group,n,fpr,fpr_ci_low,fpr_ci_high,delta,delta_ci_low,delta_ci_high,note
holdout_genre_prose,main,net,source=rusltc,73,0.2191780821917808,0.1232876712328767,0.3150684931506849,0.03321982792233111,-0.08632246376811595,0.1520532160067044,
holdout_genre_prose,main,net,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.19192330586797832,-0.2583755227823024,-0.1349495816348423,
holdout_genre_prose,main,net,source=taiga_arzamas,60,0.3,0.3,0.3,0.1222222222222222,0.048538011695906436,0.1810289389067524,
holdout_genre_prose,main,net,source=taiga_magazines,60,0.18333333333333332,0.18333333333333332,0.18333333333333332,-0.007407407407407418,-0.08384223918575065,0.06019108280254776,
holdout_genre_prose,main,net,source=taiga_proza,60,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.19629629629629627,0.12817294281729424,0.24666666666666665,
holdout_genre_prose,main,net,source=urfu,48,0.0625,0.0625,0.0625,-0.13858695652173914,-0.20709247648902823,-0.07350000000000001,
holdout_genre_prose,format-only,full,весь человеческий тест,600,0.006666666666666667,0.001488095238095238,0.014423076923076924,,,,
holdout_genre_prose,format-only,full,HH-formal-register,167,0.017964071856287425,0.0,0.0392156862745098,0.015654603034116525,-0.0026666666666666666,0.03703363014202664,
holdout_genre_prose,format-only,full,HH-polished,180,0.0,0.0,0.0,-0.009523809523809525,-0.020905923344947737,-0.0021231422505307855,
holdout_genre_prose,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,0.008006030516492943,-0.011337868480725623,0.03966735019366598,
holdout_genre_prose,format-only,full,genre=news,180,0.0,0.0,0.0,-0.009523809523809525,-0.020905923344947737,-0.0021231422505307855,
holdout_genre_prose,format-only,full,genre=prose,180,0.0,0.0,0.0,-0.009523809523809525,-0.02112676056338028,-0.002178649237472767,
holdout_genre_prose,format-only,full,genre=science,167,0.017964071856287425,0.0,0.0392156862745098,0.015654603034116525,-0.0026666666666666666,0.03703363014202664,
holdout_genre_prose,format-only,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,0.008006030516492943,-0.011337868480725623,0.03966735019366598,
holdout_genre_prose,format-only,full,hh_all,420,0.009523809523809525,0.0021321961620469083,0.02074688796680498,0.009523809523809525,0.0021691973969631237,0.02112676056338028,
holdout_genre_prose,format-only,full,len_long,203,0.014778325123152709,0.0,0.042735042735042736,0.012259433435495279,-0.004100854948558181,0.04054054054054054,
holdout_genre_prose,format-only,full,len_mid,183,0.00546448087431694,0.0,0.02054794520547945,-0.0017297637299996073,-0.017045454545454544,0.01473063973063973,
holdout_genre_prose,format-only,full,len_short,214,0.0,0.0,0.0,-0.010362694300518135,-0.02242152466367713,-0.002325581395348837,
holdout_genre_prose,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.007407407407407408,-0.01675977653631285,-0.0016260162601626016,
holdout_genre_prose,format-only,full,source=cyberleninka,60,0.016666666666666666,0.0,0.06382978723404255,0.01111111111111111,-0.010570824524312896,0.05930779569892473,
holdout_genre_prose,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.007407407407407408,-0.016666666666666666,-0.001584786053882726,
holdout_genre_prose,format-only,full,source=lenta,60,0.0,0.0,0.0,-0.007407407407407408,-0.01647058823529412,-0.0016207455429497568,
holdout_genre_prose,format-only,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,0.008006030516492943,-0.011337868480725623,0.03966735019366598,
holdout_genre_prose,format-only,full,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01140386603590338,0.002491321217071676,0.01694915254237288,
holdout_genre_prose,format-only,full,source=taiga_arzamas,60,0.0,0.0,0.0,-0.007407407407407408,-0.016697588126159554,-0.0015698587127158557,
holdout_genre_prose,format-only,full,source=taiga_magazines,60,0.0,0.0,0.0,-0.007407407407407408,-0.01662049861495845,-0.0016,
holdout_genre_prose,format-only,full,source=taiga_proza,60,0.0,0.0,0.0,-0.007407407407407408,-0.017167381974248927,-0.0014858841010401188,
holdout_genre_prose,format-only,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.01539855072463768,0.006905756731662023,0.020833333333333332,
holdout_genre_prose,length-only,full,весь человеческий тест,600,0.83,0.7458432304038005,0.9049128367670365,,,,
holdout_genre_prose,length-only,full,HH-formal-register,167,0.6526946107784432,0.5061728395061729,0.7376237623762376,-0.2456887610460372,-0.4142781316348196,-0.12240073334298252,
holdout_genre_prose,length-only,full,HH-polished,180,0.9888888888888889,0.9666666666666667,1.0,0.22698412698412707,0.15145046524356875,0.288135593220339,
holdout_genre_prose,length-only,full,HH-translation,73,0.9726027397260274,0.9315068493150684,1.0,0.1623560604091393,0.06961577653899187,0.27760297482837526,
holdout_genre_prose,length-only,full,genre=news,180,0.9888888888888889,0.9666666666666667,1.0,0.22698412698412707,0.15145046524356875,0.288135593220339,
holdout_genre_prose,length-only,full,genre=prose,180,0.7777777777777778,0.6833333333333333,0.9,-0.07460317460317456,-0.21008492569002124,0.09089506172839512,
holdout_genre_prose,length-only,full,genre=science,167,0.6526946107784432,0.5061728395061729,0.7376237623762376,-0.2456887610460372,-0.4142781316348196,-0.12240073334298252,
holdout_genre_prose,length-only,full,genre=translation,73,0.9726027397260274,0.9315068493150684,1.0,0.1623560604091393,0.06961577653899187,0.27760297482837526,
holdout_genre_prose,length-only,full,hh_all,420,0.8523809523809524,0.7421602787456446,0.9338842975206612,0.07460317460317456,-0.0911764705882353,0.20987055016181233,
holdout_genre_prose,length-only,full,len_long,203,0.6009852216748769,0.4479166666666667,0.6974358974358974,-0.3461180528843171,-0.49849944165270804,-0.2564102564102565,
holdout_genre_prose,length-only,full,len_mid,183,0.8907103825136612,0.8282828282828283,0.9425837320574163,0.08735306836498014,0.022761252754170624,0.16056344565116498,
holdout_genre_prose,length-only,full,len_short,214,0.9953271028037384,0.9824561403508771,1.0,0.2569851338918213,0.17874396135265702,0.3316221350903432,
holdout_genre_prose,length-only,full,source=buriy_2014,60,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.1518518518518519,0.07094972067039107,0.23725490196078436,
holdout_genre_prose,length-only,full,source=cyberleninka,60,0.5666666666666667,0.42028985507246375,0.7027027027027027,-0.2925925925925926,-0.46361372440509135,-0.12712354096845024,
holdout_genre_prose,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.18888888888888888,0.10998307952622677,0.2702702702702703,
holdout_genre_prose,length-only,full,source=lenta,60,1.0,1.0,1.0,0.18888888888888888,0.11128048780487809,0.26644736842105265,
holdout_genre_prose,length-only,full,source=rusltc,73,0.9726027397260274,0.9315068493150684,1.0,0.1623560604091393,0.06961577653899187,0.27760297482837526,
holdout_genre_prose,length-only,full,source=spbgu,59,0.6271186440677966,0.6271186440677966,0.6271186440677966,-0.22500704909301672,-0.291534932369791,-0.1428571428571429,
holdout_genre_prose,length-only,full,source=taiga_arzamas,60,0.9,0.9,0.9,0.07777777777777783,-0.008212560386473444,0.1692307692307693,
holdout_genre_prose,length-only,full,source=taiga_magazines,60,0.75,0.75,0.75,-0.0888888888888889,-0.1656118143459916,0.004125412541254092,
holdout_genre_prose,length-only,full,source=taiga_proza,60,0.6833333333333333,0.6833333333333333,0.6833333333333333,-0.16296296296296298,-0.23382642998027614,-0.07825607064017659,
holdout_genre_prose,length-only,full,source=urfu,48,0.7916666666666666,0.7916666666666666,0.7916666666666666,-0.04166666666666674,-0.125,0.04812789927104044,
holdout_genre_science,main,full,весь человеческий тест,420,0.05476190476190476,0.020202020202020204,0.10344827586206896,,,,
holdout_genre_science,main,full,HH-formal-register,167,0.0718562874251497,0.015463917525773196,0.22580645161290322,0.028378026555584482,-0.04238605898123325,0.1888320545609548,
holdout_genre_science,main,full,HH-polished,180,0.05,0.0,0.11666666666666667,-0.008333333333333331,-0.10335731414868107,0.07390350877192983,
holdout_genre_science,main,full,HH-translation,73,0.0273972602739726,0.0,0.0684931506849315,-0.03312147171450002,-0.11046511627906977,0.02501437607820587,
holdout_genre_science,main,full,genre=news,180,0.05,0.0,0.11666666666666667,-0.008333333333333331,-0.10335731414868107,0.07390350877192983,
holdout_genre_science,main,full,genre=science,167,0.0718562874251497,0.015463917525773196,0.22580645161290322,0.028378026555584482,-0.04238605898123325,0.1888320545609548,
holdout_genre_science,main,full,genre=translation,73,0.0273972602739726,0.0,0.0684931506849315,-0.03312147171450002,-0.11046511627906977,0.02501437607820587,
holdout_genre_science,main,full,hh_all,420,0.05476190476190476,0.020202020202020204,0.10344827586206896,,,,
holdout_genre_science,main,full,len_long,139,0.05755395683453238,0.016129032258064516,0.22,0.004173173916382909,-0.04585354585354586,0.1607843137254902,
holdout_genre_science,main,full,len_mid,104,0.057692307692307696,0.011363636363636364,0.128,0.0038948393378773136,-0.05104282536151279,0.0637109019131491,
holdout_genre_science,main,full,len_short,177,0.05084745762711865,0.0,0.10087719298245613,-0.0067657110971611895,-0.11162660356208742,0.0602609464838567,
holdout_genre_science,main,full,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.025,-0.08231292517006802,0.013559322033898303,
holdout_genre_science,main,full,source=cyberleninka,60,0.18333333333333332,0.0425531914893617,0.2923076923076923,0.15,0.006058091286307049,0.26488569909622545,
holdout_genre_science,main,full,source=gazeta,60,0.0,0.0,0.0,-0.06388888888888888,-0.11702127659574468,-0.026627218934911243,
holdout_genre_science,main,full,source=lenta,60,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.07222222222222222,0.01716417910447761,0.1012141280353201,
holdout_genre_science,main,full,source=rusltc,73,0.0273972602739726,0.0,0.0684931506849315,-0.03312147171450002,-0.11046511627906977,0.02501437607820587,
holdout_genre_science,main,full,source=spbgu,59,0.0,0.0,0.0,-0.06371191135734072,-0.11616161616161616,-0.02601156069364162,
holdout_genre_science,main,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,-0.03830645161290323,-0.09570802005012531,-0.0006977671451355687,
holdout_genre_science,main,net,весь человеческий тест,420,0.08571428571428572,0.05555555555555555,0.14220183486238533,,,,
holdout_genre_science,main,net,HH-formal-register,167,0.10778443113772455,0.048327137546468404,0.2875,0.03663818607843601,-0.037995337995338,0.2188659247482777,
holdout_genre_science,main,net,HH-polished,180,0.06111111111111111,0.03333333333333333,0.08333333333333333,-0.04305555555555556,-0.13908045977011496,0.011344211344211347,
holdout_genre_science,main,net,HH-translation,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.012316923927203821,-0.08279232111692844,0.09047619047619047,
holdout_genre_science,main,net,genre=news,180,0.06111111111111111,0.03333333333333333,0.08333333333333333,-0.04305555555555556,-0.13908045977011496,0.011344211344211347,
holdout_genre_science,main,net,genre=science,167,0.10778443113772455,0.048327137546468404,0.2875,0.03663818607843601,-0.037995337995338,0.2188659247482777,
holdout_genre_science,main,net,genre=translation,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.012316923927203821,-0.08279232111692844,0.09047619047619047,
holdout_genre_science,main,net,hh_all,420,0.08571428571428572,0.05555555555555555,0.14220183486238533,,,,
holdout_genre_science,main,net,len_long,139,0.06474820143884892,0.031578947368421054,0.18181818181818182,-0.031337207813820114,-0.09003281378178835,0.07341772151898734,
holdout_genre_science,main,net,len_mid,104,0.10576923076923077,0.04918032786885246,0.2127659574468085,0.02665530671859785,-0.031260746956461936,0.12606196901549227,
holdout_genre_science,main,net,len_short,177,0.0903954802259887,0.05660377358490566,0.14,0.008090953477017507,-0.07307282192811891,0.06256410256410255,
holdout_genre_science,main,net,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.06111111111111111,-0.12795698924731183,-0.02744014732965009,
holdout_genre_science,main,net,source=cyberleninka,60,0.25,0.1282051282051282,0.336734693877551,0.19166666666666665,0.06737032282603528,0.281524926686217,
holdout_genre_science,main,net,source=gazeta,60,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.002777777777777782,-0.07508250825082509,0.03011825572801182,
holdout_genre_science,main,net,source=lenta,60,0.06666666666666667,0.06666666666666667,0.06666666666666667,-0.022222222222222227,-0.08644338118022328,0.012682090831191088,
holdout_genre_science,main,net,source=rusltc,73,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.012316923927203821,-0.08279232111692844,0.09047619047619047,
holdout_genre_science,main,net,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.08000375604488474,-0.14146668904178553,-0.04769731210409177,
holdout_genre_science,main,net,source=urfu,48,0.041666666666666664,0.041666666666666664,0.041666666666666664,-0.04973118279569893,-0.11647286821705427,-0.016901663051337674,
holdout_genre_science,format-only,full,весь человеческий тест,420,0.009523809523809525,0.0,0.030303030303030304,,,,
holdout_genre_science,format-only,full,HH-formal-register,167,0.017964071856287425,0.0,0.08571428571428572,0.01401150268632695,-0.011857707509881422,0.08181818181818182,
holdout_genre_science,format-only,full,HH-polished,180,0.0,0.0,0.0,-0.016666666666666666,-0.050724637681159424,0.0,
holdout_genre_science,format-only,full,HH-translation,73,0.0136986301369863,0.0,0.0410958904109589,0.005053096995775925,-0.02805836139169473,0.039473684210526314,
holdout_genre_science,format-only,full,genre=news,180,0.0,0.0,0.0,-0.016666666666666666,-0.050724637681159424,0.0,
holdout_genre_science,format-only,full,genre=science,167,0.017964071856287425,0.0,0.08571428571428572,0.01401150268632695,-0.011857707509881422,0.08181818181818182,
holdout_genre_science,format-only,full,genre=translation,73,0.0136986301369863,0.0,0.0410958904109589,0.005053096995775925,-0.02805836139169473,0.039473684210526314,
holdout_genre_science,format-only,full,hh_all,420,0.009523809523809525,0.0,0.030303030303030304,,,,
holdout_genre_science,format-only,full,len_long,139,0.02158273381294964,0.0,0.10256410256410256,0.018024014951739678,0.0,0.10004100041000409,
holdout_genre_science,format-only,full,len_mid,104,0.009615384615384616,0.0,0.038461538461538464,0.00012171372930866627,-0.017777777777777778,0.020676691729323307,
holdout_genre_science,format-only,full,len_short,177,0.0,0.0,0.0,-0.01646090534979424,-0.05194805194805195,0.0,
holdout_genre_science,format-only,full,source=buriy_2014,60,0.0,0.0,0.0,-0.011111111111111112,-0.03643724696356275,0.0,
holdout_genre_science,format-only,full,source=cyberleninka,60,0.05,0.0,0.14814814814814814,0.04722222222222223,-0.006493506493506494,0.14014711575687186,
holdout_genre_science,format-only,full,source=gazeta,60,0.0,0.0,0.0,-0.011111111111111112,-0.034653465346534656,0.0,
holdout_genre_science,format-only,full,source=lenta,60,0.0,0.0,0.0,-0.011111111111111112,-0.0335195530726257,0.0,
holdout_genre_science,format-only,full,source=rusltc,73,0.0136986301369863,0.0,0.0410958904109589,0.005053096995775925,-0.02805836139169473,0.039473684210526314,
holdout_genre_science,format-only,full,source=spbgu,59,0.0,0.0,0.0,-0.0110803324099723,-0.03501945525291829,0.0,
holdout_genre_science,format-only,full,source=urfu,48,0.0,0.0,0.0,-0.010752688172043012,-0.03571428571428571,0.0,
holdout_genre_science,length-only,full,весь человеческий тест,420,0.6404761904761904,0.3793103448275862,0.8603238866396761,,,,
holdout_genre_science,length-only,full,HH-formal-register,167,0.20359281437125748,0.10655737704918032,0.4189189189189189,-0.7252609405694539,-0.8333333333333333,-0.4952540480178671,
holdout_genre_science,length-only,full,HH-polished,180,0.95,0.8666666666666667,1.0,0.5416666666666666,0.24692367601246112,0.6988391376451079,
holdout_genre_science,length-only,full,HH-translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.28593423078441427,0.01416666666666666,0.6705249679897567,
holdout_genre_science,length-only,full,genre=news,180,0.95,0.8666666666666667,1.0,0.5416666666666666,0.24692367601246112,0.6988391376451079,
holdout_genre_science,length-only,full,genre=science,167,0.20359281437125748,0.10655737704918032,0.4189189189189189,-0.7252609405694539,-0.8333333333333333,-0.4952540480178671,
holdout_genre_science,length-only,full,genre=translation,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.28593423078441427,0.01416666666666666,0.6705249679897567,
holdout_genre_science,length-only,full,hh_all,420,0.6404761904761904,0.3793103448275862,0.8603238866396761,,,,
holdout_genre_science,length-only,full,len_long,139,0.04316546762589928,0.020833333333333332,0.10256410256410256,-0.8927775928723214,-0.9422547645012203,-0.7952871870397643,
holdout_genre_science,length-only,full,len_mid,104,0.8269230769230769,0.7246376811594203,0.9090909090909091,0.24780915287244398,-0.02794693344932575,0.5231627296587926,
holdout_genre_science,length-only,full,len_short,177,1.0,1.0,1.0,0.6213991769547325,0.35467980295566504,0.7887323943661972,
holdout_genre_science,length-only,full,source=buriy_2014,60,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.26388888888888895,0.007134894091415878,0.5292682926829269,
holdout_genre_science,length-only,full,source=cyberleninka,60,0.36666666666666664,0.22388059701492538,0.4925373134328358,-0.3194444444444445,-0.6279449260581336,-0.003296703296703285,
holdout_genre_science,length-only,full,source=gazeta,60,1.0,1.0,1.0,0.4194444444444444,0.17607973421926915,0.668141592920354,
holdout_genre_science,length-only,full,source=lenta,60,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.3999999999999999,0.1530461270670147,0.6477168949771689,
holdout_genre_science,length-only,full,source=rusltc,73,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.28593423078441427,0.01416666666666666,0.6705249679897567,
holdout_genre_science,length-only,full,source=spbgu,59,0.1864406779661017,0.1864406779661017,0.1864406779661017,-0.5282407624771115,-0.697617293048391,-0.24045990682921992,
holdout_genre_science,length-only,full,source=urfu,48,0.020833333333333332,0.020833333333333332,0.020833333333333332,-0.6995967741935484,-0.8654542920847268,-0.45993589743589747,
holdout_genre_seo,main,full,весь человеческий тест,657,0.1537290715372907,0.08478260869565217,0.24036281179138322,,,,
holdout_genre_seo,main,full,HH-formal-register,167,0.15568862275449102,0.07692307692307693,0.40625,0.002627398264695102,-0.12959658795604206,0.2625426513332491,
holdout_genre_seo,main,full,HH-polished,180,0.17777777777777778,0.03333333333333333,0.4666666666666667,0.033123689727463324,-0.16119554204660588,0.3384615384615385,
holdout_genre_seo,main,full,HH-translation,73,0.0684931506849315,0.0136986301369863,0.1232876712328767,-0.0958904109589041,-0.20692487106205446,0.005826693227091631,
holdout_genre_seo,main,full,genre=news,180,0.17777777777777778,0.03333333333333333,0.4666666666666667,0.033123689727463324,-0.16119554204660588,0.3384615384615385,
holdout_genre_seo,main,full,genre=science,167,0.15568862275449102,0.07692307692307693,0.40625,0.002627398264695102,-0.12959658795604206,0.2625426513332491,
holdout_genre_seo,main,full,genre=seo,237,0.16033755274261605,0.07636363636363637,0.2569444444444444,0.010337552742616052,-0.14356435643564353,0.14793759915388682,
holdout_genre_seo,main,full,genre=translation,73,0.0684931506849315,0.0136986301369863,0.1232876712328767,-0.0958904109589041,-0.20692487106205446,0.005826693227091631,
holdout_genre_seo,main,full,hh_all,420,0.15,0.06464646464646465,0.275974025974026,-0.010337552742616052,-0.14793759915388682,0.14356435643564353,
holdout_genre_seo,main,full,len_long,214,0.19626168224299065,0.10181818181818182,0.3623853211009174,0.06307883799919833,-0.07176772362604375,0.2449187653196243,
holdout_genre_seo,main,full,len_mid,200,0.155,0.08536585365853659,0.25333333333333335,0.0018271334792122618,-0.06802168021680216,0.07385637438728074,
holdout_genre_seo,main,full,len_short,243,0.11522633744855967,0.016853932584269662,0.23783783783783785,-0.06110216496689927,-0.1855958435767535,0.042295038820897496,
holdout_genre_seo,main,full,source=alaev,21,0.0,0.0,0.0,-0.15880503144654087,-0.24386503067484663,-0.09023668639053255,
holdout_genre_seo,main,full,source=buriy_2014,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.1324958123953099,-0.2194666666666667,-0.06126126126126127,
holdout_genre_seo,main,full,source=convertmonster,1,0.0,0.0,0.0,-0.15396341463414634,-0.23734177215189872,-0.0871559633027523,малая выборка
holdout_genre_seo,main,full,source=cyberleninka,60,0.35,0.22058823529411764,0.47058823529411764,0.2159966499162479,0.0481203007518797,0.36131322094055013,
holdout_genre_seo,main,full,source=devaka_ru,33,0.12121212121212122,0.12121212121212122,0.12121212121212122,-0.034236596736596736,-0.12254987494910718,0.035438062634715356,
holdout_genre_seo,main,full,source=drmax,23,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.3363050336030723,0.2527363940407419,0.400061817432516,
holdout_genre_seo,main,full,source=drmax_su,8,0.5,0.5,0.5,0.35053929121725735,0.2662565905096661,0.4180952380952381,малая выборка
holdout_genre_seo,main,full,source=gazeta,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.1324958123953099,-0.22232277526395172,-0.05903614457831325,
holdout_genre_seo,main,full,source=labrika,4,0.5,0.5,0.5,0.34839203675344566,0.2647887323943662,0.4151376146788991,малая выборка
holdout_genre_seo,main,full,source=lenta,60,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3443886097152429,0.280225988700565,0.3892926924579914,
holdout_genre_seo,main,full,source=madcats,30,0.1,0.1,0.1,-0.05629984051036682,-0.14365482233502538,0.013713405238828968,
holdout_genre_seo,main,full,source=madcats_ru,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,-0.06388967070081622,-0.1493044322225817,0.0031347962382445166,малая выборка
holdout_genre_seo,main,full,source=optimizatorsha_ru,5,0.0,0.0,0.0,-0.1549079754601227,-0.2398190045248869,-0.08722741433021806,малая выборка
holdout_genre_seo,main,full,source=rusltc,73,0.0684931506849315,0.0136986301369863,0.1232876712328767,-0.0958904109589041,-0.20692487106205446,0.005826693227091631,
holdout_genre_seo,main,full,source=seoprofy_ua,3,0.0,0.0,0.0,-0.154434250764526,-0.23724137931034484,-0.08819714656290532,малая выборка
holdout_genre_seo,main,full,source=seopulses,12,0.0,0.0,0.0,-0.15658914728682172,-0.24166666666666667,-0.08895265423242468,малая выборка
holdout_genre_seo,main,full,source=seopulses_ru,5,0.0,0.0,0.0,-0.1549079754601227,-0.24052287581699347,-0.08806818181818182,малая выборка
holdout_genre_seo,main,full,source=shakin,18,0.0,0.0,0.0,-0.15805946791862285,-0.24468085106382978,-0.08972503617945007,малая выборка
holdout_genre_seo,main,full,source=shakin_ru,3,0.0,0.0,0.0,-0.154434250764526,-0.23890784982935154,-0.08636977058029689,малая выборка
holdout_genre_seo,main,full,source=sosnovskij,19,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.1668866523675961,0.08049535603715169,0.2357894736842105,малая выборка
holdout_genre_seo,main,full,source=sosnovskij_ru,17,0.058823529411764705,0.058823529411764705,0.058823529411764705,-0.0974264705882353,-0.18351223701159297,-0.029226785053644094,малая выборка
holdout_genre_seo,main,full,source=spbgu,59,0.01694915254237288,0.01694915254237288,0.01694915254237288,-0.15027492772518564,-0.23626185663193905,-0.08022181916734422,
holdout_genre_seo,main,full,source=author_archive,6,0.0,0.0,0.0,-0.15514592933947774,-0.241869918699187,-0.08714285714285715,малая выборка
holdout_genre_seo,main,full,source=texterra_ru,18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1846635367762128,0.09657836644591611,0.2517361111111111,малая выборка
holdout_genre_seo,main,full,source=urfu,48,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.07594417077175698,-0.16402396053558843,-0.002997601918465237,
holdout_genre_seo,main,net,весь человеческий тест,657,0.3926940639269406,0.3049095607235142,0.4845679012345679,,,,
holdout_genre_seo,main,net,HH-formal-register,167,0.5688622754491018,0.49295774647887325,0.78125,0.23620921422461205,0.0957888493475682,0.4600996264009962,
holdout_genre_seo,main,net,HH-polished,180,0.2611111111111111,0.11666666666666667,0.5166666666666667,-0.1812368972746331,-0.3678907721280602,0.09400871459694993,
holdout_genre_seo,main,net,HH-translation,73,0.2054794520547945,0.1232876712328767,0.3013698630136986,-0.2106164383561644,-0.3571863117870723,-0.07354066985645935,
holdout_genre_seo,main,net,genre=news,180,0.2611111111111111,0.11666666666666667,0.5166666666666667,-0.1812368972746331,-0.3678907721280602,0.09400871459694993,
holdout_genre_seo,main,net,genre=science,167,0.5688622754491018,0.49295774647887325,0.78125,0.23620921422461205,0.0957888493475682,0.4600996264009962,
holdout_genre_seo,main,net,genre=seo,237,0.42616033755274263,0.2909090909090909,0.5655737704918032,0.052350813743218816,-0.1246799795186892,0.24118728489279373,
holdout_genre_seo,main,net,genre=translation,73,0.2054794520547945,0.1232876712328767,0.3013698630136986,-0.2106164383561644,-0.3571863117870723,-0.07354066985645935,
holdout_genre_seo,main,net,hh_all,420,0.3738095238095238,0.26129666011787817,0.49404761904761907,-0.052350813743218816,-0.24118728489279373,0.1246799795186892,
holdout_genre_seo,main,net,len_long,214,0.5700934579439252,0.4972972972972973,0.6804123711340206,0.2630957152802683,0.1388324873096447,0.3948675610595115,
holdout_genre_seo,main,net,len_mid,200,0.38,0.27906976744186046,0.5,-0.018249452954048118,-0.10117647058823526,0.08665543702040052,
holdout_genre_seo,main,net,len_short,243,0.24691358024691357,0.12568306010928962,0.375,-0.23134728931830384,-0.371932967214274,-0.10456485351981842,
holdout_genre_seo,main,net,source=alaev,21,0.0,0.0,0.0,-0.4056603773584906,-0.4970501474926254,-0.31852986217457885,
holdout_genre_seo,main,net,source=buriy_2014,60,0.11666666666666667,0.11666666666666667,0.11666666666666667,-0.3037688442211055,-0.38877995642701524,-0.21765725606736006,
holdout_genre_seo,main,net,source=convertmonster,1,0.0,0.0,0.0,-0.3932926829268293,-0.48567335243553006,-0.30329289428076256,малая выборка
holdout_genre_seo,main,net,source=cyberleninka,60,0.7166666666666667,0.5740740740740741,0.8620689655172413,0.3565326633165829,0.17603748326639895,0.5361696032087093,
holdout_genre_seo,main,net,source=devaka_ru,33,0.3939393939393939,0.3939393939393939,0.3939393939393939,0.0013111888111888015,-0.09494949494949495,0.09628926339109106,
holdout_genre_seo,main,net,source=drmax,23,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.4491153476889316,0.35920998491290634,0.5371980676328503,
holdout_genre_seo,main,net,source=drmax_su,8,0.75,0.75,0.75,0.3617103235747304,0.2690311418685121,0.45,малая выборка
holdout_genre_seo,main,net,source=gazeta,60,0.15,0.15,0.15,-0.2670854271356784,-0.35285714285714287,-0.1757372654155496,
holdout_genre_seo,main,net,source=labrika,4,0.75,0.75,0.75,0.3594946401225115,0.26622874806800617,0.44961489088575096,малая выборка
holdout_genre_seo,main,net,source=lenta,60,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.13643216080402015,0.03548827059465365,0.22845705967976715,
holdout_genre_seo,main,net,source=madcats,30,0.3,0.3,0.3,-0.09712918660287084,-0.19483204134366927,-0.0031609195402299006,
holdout_genre_seo,main,net,source=madcats_ru,11,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.15536166619757946,0.06504568685147899,0.24412121212121207,малая выборка
holdout_genre_seo,main,net,source=optimizatorsha_ru,5,0.2,0.2,0.2,-0.19417177914110428,-0.28847926267281104,-0.10334190231362467,малая выборка
holdout_genre_seo,main,net,source=rusltc,73,0.2054794520547945,0.1232876712328767,0.3013698630136986,-0.2106164383561644,-0.3571863117870723,-0.07354066985645935,
holdout_genre_seo,main,net,source=seoprofy_ua,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2752293577981651,0.18326118326118324,0.36538461538461536,малая выборка
holdout_genre_seo,main,net,source=seopulses,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.06046511627906981,-0.15375153751537518,0.030078895463510835,малая выборка
holdout_genre_seo,main,net,source=seopulses_ru,5,0.8,0.8,0.8,0.41042944785276075,0.3200553250345782,0.499685534591195,малая выборка
holdout_genre_seo,main,net,source=shakin,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,-0.34663536776212833,-0.43971854652383957,-0.2534926230578405,малая выборка
holdout_genre_seo,main,net,source=shakin_ru,3,0.0,0.0,0.0,-0.3944954128440367,-0.4864864864864865,-0.306970509383378,малая выборка
