n,n_machine,n_human,tpr_at_1pct_fpr,tpr_at_5pct_fpr,mcc,balanced_accuracy,auroc,split,model,estimand,slice,fpr,fpr_ci_low,fpr_ci_high,fpr_hard_human,fpr_HH-translation,fpr_HH-polished,fpr_HH-formal-register
90,90,0,,,,,,holdout_author,main,full,A/P1,,,,,,,
90,90,0,,,,,,holdout_author,main,full,A/P2,,,,,,,
89,89,0,,,,,,holdout_author,main,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_author,main,full,H/без уровня,0.0410958904109589,0.0,0.0958904109589041,0.0410958904109589,0.0410958904109589,,
76,0,76,,,,,,holdout_author,main,full,H/уровень 0,0.0,0.0,0.0,,,,
180,0,180,,,,,,holdout_author,main,full,H/уровень 1,0.03888888888888889,0.0,0.1,0.03888888888888889,,0.03888888888888889,
27,0,27,,,,,,holdout_author,main,full,H/уровень 2,0.037037037037037035,0.0,0.17647058823529413,,,,
167,0,167,,,,,,holdout_author,main,full,H/уровень 3,0.059880239520958084,0.009478672985781991,0.21212121212121213,0.059880239520958084,,,0.059880239520958084
792,,,,,,,,holdout_author,main,full,macro по стратам,0.03538041117156858,,,,,,
792,,,,,,,,holdout_author,main,full,худшая страта,0.059880239520958084,,,,,,
90,90,0,,,,,,holdout_author,main,net,A/P1,,,,,,,
90,90,0,,,,,,holdout_author,main,net,A/P2,,,,,,,
89,89,0,,,,,,holdout_author,main,net,A/P3,,,,,,,
73,0,73,,,,,,holdout_author,main,net,H/без уровня,0.0821917808219178,0.0273972602739726,0.1506849315068493,0.0821917808219178,0.0821917808219178,,
76,0,76,,,,,,holdout_author,main,net,H/уровень 0,0.02631578947368421,0.0,0.08333333333333333,,,,
180,0,180,,,,,,holdout_author,main,net,H/уровень 1,0.044444444444444446,0.016666666666666666,0.06666666666666667,0.044444444444444446,,0.044444444444444446,
27,0,27,,,,,,holdout_author,main,net,H/уровень 2,0.1111111111111111,0.0,0.4117647058823529,,,,
167,0,167,,,,,,holdout_author,main,net,H/уровень 3,0.07784431137724551,0.01910828025477707,0.2597402597402597,0.07784431137724551,,,0.07784431137724551
792,,,,,,,,holdout_author,main,net,macro по стратам,0.06838148744568061,,,,,,
792,,,,,,,,holdout_author,main,net,худшая страта,0.1111111111111111,,,,,,
90,90,0,,,,,,holdout_author,length-only,full,A/P1,,,,,,,
90,90,0,,,,,,holdout_author,length-only,full,A/P2,,,,,,,
89,89,0,,,,,,holdout_author,length-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_author,length-only,full,H/без уровня,0.9452054794520548,0.8904109589041096,0.9863013698630136,0.9452054794520548,0.9452054794520548,,
76,0,76,,,,,,holdout_author,length-only,full,H/уровень 0,0.5131578947368421,0.45,0.8333333333333334,,,,
180,0,180,,,,,,holdout_author,length-only,full,H/уровень 1,0.9666666666666667,0.9166666666666666,1.0,0.9666666666666667,,0.9666666666666667,
27,0,27,,,,,,holdout_author,length-only,full,H/уровень 2,0.5555555555555556,0.5,0.6363636363636364,,,,
167,0,167,,,,,,holdout_author,length-only,full,H/уровень 3,0.31137724550898205,0.24567474048442905,0.5166666666666667,0.31137724550898205,,,0.31137724550898205
792,,,,,,,,holdout_author,length-only,full,macro по стратам,0.6583925683840203,,,,,,
792,,,,,,,,holdout_author,length-only,full,худшая страта,0.9666666666666667,,,,,,
90,90,0,,,,,,holdout_author,genre-only,full,A/P1,,,,,,,
90,90,0,,,,,,holdout_author,genre-only,full,A/P2,,,,,,,
89,89,0,,,,,,holdout_author,genre-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_author,genre-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
76,0,76,,,,,,holdout_author,genre-only,full,H/уровень 0,0.0,0.0,0.0,,,,
180,0,180,,,,,,holdout_author,genre-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
27,0,27,,,,,,holdout_author,genre-only,full,H/уровень 2,0.0,0.0,0.0,,,,
167,0,167,,,,,,holdout_author,genre-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
792,,,,,,,,holdout_author,genre-only,full,macro по стратам,0.6,,,,,,
792,,,,,,,,holdout_author,genre-only,full,худшая страта,1.0,,,,,,
90,90,0,,,,,,holdout_author,source-only,full,A/P1,,,,,,,
90,90,0,,,,,,holdout_author,source-only,full,A/P2,,,,,,,
89,89,0,,,,,,holdout_author,source-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_author,source-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
76,0,76,,,,,,holdout_author,source-only,full,H/уровень 0,0.7894736842105263,0.0,1.0,,,,
180,0,180,,,,,,holdout_author,source-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
27,0,27,,,,,,holdout_author,source-only,full,H/уровень 2,0.5925925925925926,0.0,1.0,,,,
167,0,167,,,,,,holdout_author,source-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
792,,,,,,,,holdout_author,source-only,full,macro по стратам,0.8764132553606239,,,,,,
792,,,,,,,,holdout_author,source-only,full,худшая страта,1.0,,,,,,
90,90,0,,,,,,holdout_author,format-only,full,A/P1,,,,,,,
90,90,0,,,,,,holdout_author,format-only,full,A/P2,,,,,,,
89,89,0,,,,,,holdout_author,format-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_author,format-only,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
76,0,76,,,,,,holdout_author,format-only,full,H/уровень 0,0.0,0.0,0.0,,,,
180,0,180,,,,,,holdout_author,format-only,full,H/уровень 1,0.0,0.0,0.0,0.0,,0.0,
27,0,27,,,,,,holdout_author,format-only,full,H/уровень 2,0.0,0.0,0.0,,,,
167,0,167,,,,,,holdout_author,format-only,full,H/уровень 3,0.03592814371257485,0.012448132780082987,0.10714285714285714,0.03592814371257485,,,0.03592814371257485
792,,,,,,,,holdout_author,format-only,full,macro по стратам,0.00992535476991223,,,,,,
792,,,,,,,,holdout_author,format-only,full,худшая страта,0.03592814371257485,,,,,,
90,90,0,,,,,,holdout_author,main+M02,full,A/P1,,,,,,,
90,90,0,,,,,,holdout_author,main+M02,full,A/P2,,,,,,,
89,89,0,,,,,,holdout_author,main+M02,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_author,main+M02,full,H/без уровня,0.0410958904109589,0.0,0.0958904109589041,0.0410958904109589,0.0410958904109589,,
76,0,76,,,,,,holdout_author,main+M02,full,H/уровень 0,0.0,0.0,0.0,,,,
180,0,180,,,,,,holdout_author,main+M02,full,H/уровень 1,0.044444444444444446,0.0,0.11666666666666667,0.044444444444444446,,0.044444444444444446,
27,0,27,,,,,,holdout_author,main+M02,full,H/уровень 2,0.037037037037037035,0.0,0.17647058823529413,,,,
167,0,167,,,,,,holdout_author,main+M02,full,H/уровень 3,0.041916167664670656,0.0,0.15625,0.041916167664670656,,,0.041916167664670656
792,,,,,,,,holdout_author,main+M02,full,macro по стратам,0.03289870791142221,,,,,,
792,,,,,,,,holdout_author,main+M02,full,худшая страта,0.044444444444444446,,,,,,
120,120,0,,,,,,holdout_genre_analytics,main,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_analytics,main,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_genre_analytics,main,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_analytics,main,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_genre_analytics,main,full,H/уровень 1,0.06111111111111111,0.0,0.16666666666666666,0.06111111111111111,,0.06111111111111111,
167,0,167,,,,,,holdout_genre_analytics,main,full,H/уровень 3,0.04790419161676647,0.004901960784313725,0.17105263157894737,0.04790419161676647,,,0.04790419161676647
779,,,,,,,,holdout_genre_analytics,main,full,macro по стратам,0.04090464428828796,,,,,,
779,,,,,,,,holdout_genre_analytics,main,full,худшая страта,0.06111111111111111,,,,,,
120,120,0,,,,,,holdout_genre_analytics,main,net,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_analytics,main,net,A/P2,,,,,,,
119,119,0,,,,,,holdout_genre_analytics,main,net,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_analytics,main,net,H/без уровня,0.1095890410958904,0.0410958904109589,0.1917808219178082,0.1095890410958904,0.1095890410958904,,
180,0,180,,,,,,holdout_genre_analytics,main,net,H/уровень 1,0.06666666666666667,0.03333333333333333,0.08333333333333333,0.06666666666666667,,0.06666666666666667,
167,0,167,,,,,,holdout_genre_analytics,main,net,H/уровень 3,0.10179640718562874,0.0392156862745098,0.2835820895522388,0.10179640718562874,,,0.10179640718562874
779,,,,,,,,holdout_genre_analytics,main,net,macro по стратам,0.09268403831606194,,,,,,
779,,,,,,,,holdout_genre_analytics,main,net,худшая страта,0.1095890410958904,,,,,,
120,120,0,,,,,,holdout_genre_analytics,length-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_analytics,length-only,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_genre_analytics,length-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_analytics,length-only,full,H/без уровня,0.863013698630137,0.7808219178082192,0.9315068493150684,0.863013698630137,0.863013698630137,,
180,0,180,,,,,,holdout_genre_analytics,length-only,full,H/уровень 1,0.95,0.8666666666666667,1.0,0.95,,0.95,
167,0,167,,,,,,holdout_genre_analytics,length-only,full,H/уровень 3,0.15568862275449102,0.07630522088353414,0.3977272727272727,0.15568862275449102,,,0.15568862275449102
779,,,,,,,,holdout_genre_analytics,length-only,full,macro по стратам,0.6562341071282093,,,,,,
779,,,,,,,,holdout_genre_analytics,length-only,full,худшая страта,0.95,,,,,,
120,120,0,,,,,,holdout_genre_analytics,genre-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_analytics,genre-only,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_genre_analytics,genre-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_analytics,genre-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_genre_analytics,genre-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_genre_analytics,genre-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
779,,,,,,,,holdout_genre_analytics,genre-only,full,macro по стратам,1.0,,,,,,
779,,,,,,,,holdout_genre_analytics,genre-only,full,худшая страта,1.0,,,,,,
120,120,0,,,,,,holdout_genre_analytics,source-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_analytics,source-only,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_genre_analytics,source-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_analytics,source-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_genre_analytics,source-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_genre_analytics,source-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
779,,,,,,,,holdout_genre_analytics,source-only,full,macro по стратам,1.0,,,,,,
779,,,,,,,,holdout_genre_analytics,source-only,full,худшая страта,1.0,,,,,,
120,120,0,,,,,,holdout_genre_analytics,format-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_analytics,format-only,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_genre_analytics,format-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_analytics,format-only,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_genre_analytics,format-only,full,H/уровень 1,0.0,0.0,0.0,0.0,,0.0,
167,0,167,,,,,,holdout_genre_analytics,format-only,full,H/уровень 3,0.041916167664670656,0.015873015873015872,0.10909090909090909,0.041916167664670656,,,0.041916167664670656
779,,,,,,,,holdout_genre_analytics,format-only,full,macro по стратам,0.01853826593388565,,,,,,
779,,,,,,,,holdout_genre_analytics,format-only,full,худшая страта,0.041916167664670656,,,,,,
120,120,0,,,,,,holdout_genre_analytics,main+M02,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_analytics,main+M02,full,A/P2,,,,,,,
119,119,0,,,,,,holdout_genre_analytics,main+M02,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_analytics,main+M02,full,H/без уровня,0.0273972602739726,0.0,0.0684931506849315,0.0273972602739726,0.0273972602739726,,
180,0,180,,,,,,holdout_genre_analytics,main+M02,full,H/уровень 1,0.08333333333333333,0.0,0.23333333333333334,0.08333333333333333,,0.08333333333333333,
167,0,167,,,,,,holdout_genre_analytics,main+M02,full,H/уровень 3,0.03592814371257485,0.004629629629629629,0.13043478260869565,0.03592814371257485,,,0.03592814371257485
779,,,,,,,,holdout_genre_analytics,main+M02,full,macro по стратам,0.04888624577329359,,,,,,
779,,,,,,,,holdout_genre_analytics,main+M02,full,худшая страта,0.08333333333333333,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main,full,A/P2,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_commercial,main,full,H/без уровня,0.0547945205479452,0.0136986301369863,0.1095890410958904,0.0547945205479452,0.0547945205479452,,
180,0,180,,,,,,holdout_genre_commercial,main,full,H/уровень 1,0.05,0.0,0.11666666666666667,0.05,,0.05,
167,0,167,,,,,,holdout_genre_commercial,main,full,H/уровень 3,0.11377245508982035,0.04460966542750929,0.32857142857142857,0.11377245508982035,,,0.11377245508982035
780,,,,,,,,holdout_genre_commercial,main,full,macro по стратам,0.07285565854592185,,,,,,
780,,,,,,,,holdout_genre_commercial,main,full,худшая страта,0.11377245508982035,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main,net,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main,net,A/P2,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main,net,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_commercial,main,net,H/без уровня,0.136986301369863,0.0684931506849315,0.2191780821917808,0.136986301369863,0.136986301369863,,
180,0,180,,,,,,holdout_genre_commercial,main,net,H/уровень 1,0.06666666666666667,0.03333333333333333,0.08333333333333333,0.06666666666666667,,0.06666666666666667,
167,0,167,,,,,,holdout_genre_commercial,main,net,H/уровень 3,0.11976047904191617,0.04932735426008968,0.32857142857142857,0.11976047904191617,,,0.11976047904191617
780,,,,,,,,holdout_genre_commercial,main,net,macro по стратам,0.10780448235948194,,,,,,
780,,,,,,,,holdout_genre_commercial,main,net,худшая страта,0.136986301369863,,,,,,
120,120,0,,,,,,holdout_genre_commercial,length-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,length-only,full,A/P2,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,length-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_commercial,length-only,full,H/без уровня,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.8767123287671232,0.8767123287671232,,
180,0,180,,,,,,holdout_genre_commercial,length-only,full,H/уровень 1,0.95,0.8666666666666667,1.0,0.95,,0.95,
167,0,167,,,,,,holdout_genre_commercial,length-only,full,H/уровень 3,0.17964071856287425,0.08666666666666667,0.41818181818181815,0.17964071856287425,,,0.17964071856287425
780,,,,,,,,holdout_genre_commercial,length-only,full,macro по стратам,0.6687843491099992,,,,,,
780,,,,,,,,holdout_genre_commercial,length-only,full,худшая страта,0.95,,,,,,
120,120,0,,,,,,holdout_genre_commercial,genre-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,genre-only,full,A/P2,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,genre-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_commercial,genre-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_genre_commercial,genre-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_genre_commercial,genre-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
780,,,,,,,,holdout_genre_commercial,genre-only,full,macro по стратам,1.0,,,,,,
780,,,,,,,,holdout_genre_commercial,genre-only,full,худшая страта,1.0,,,,,,
120,120,0,,,,,,holdout_genre_commercial,source-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,source-only,full,A/P2,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,source-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_commercial,source-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_genre_commercial,source-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_genre_commercial,source-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
780,,,,,,,,holdout_genre_commercial,source-only,full,macro по стратам,1.0,,,,,,
780,,,,,,,,holdout_genre_commercial,source-only,full,худшая страта,1.0,,,,,,
120,120,0,,,,,,holdout_genre_commercial,format-only,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,format-only,full,A/P2,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,format-only,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_commercial,format-only,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_genre_commercial,format-only,full,H/уровень 1,0.0,0.0,0.0,0.0,,0.0,
167,0,167,,,,,,holdout_genre_commercial,format-only,full,H/уровень 3,0.011976047904191617,0.0,0.05555555555555555,0.011976047904191617,,,0.011976047904191617
780,,,,,,,,holdout_genre_commercial,format-only,full,macro по стратам,0.008558226013725972,,,,,,
780,,,,,,,,holdout_genre_commercial,format-only,full,худшая страта,0.0136986301369863,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main+M02,full,A/P1,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main+M02,full,A/P2,,,,,,,
120,120,0,,,,,,holdout_genre_commercial,main+M02,full,A/P3,,,,,,,
73,0,73,,,,,,holdout_genre_commercial,main+M02,full,H/без уровня,0.0273972602739726,0.0,0.0684931506849315,0.0273972602739726,0.0273972602739726,,
180,0,180,,,,,,holdout_genre_commercial,main+M02,full,H/уровень 1,0.06111111111111111,0.0,0.15,0.06111111111111111,,0.06111111111111111,
167,0,167,,,,,,holdout_genre_commercial,main+M02,full,H/уровень 3,0.07784431137724551,0.019801980198019802,0.24444444444444444,0.07784431137724551,,,0.07784431137724551
780,,,,,,,,holdout_genre_commercial,main+M02,full,macro по стратам,0.05545089425410974,,,,,,
780,,,,,,,,holdout_genre_commercial,main+M02,full,худшая страта,0.07784431137724551,,,,,,
73,0,73,,,,,,holdout_genre_news,main,full,H/без уровня,0.0273972602739726,0.0,0.0684931506849315,0.0273972602739726,0.0273972602739726,,
180,0,180,,,,,,holdout_genre_news,main,full,H/уровень 1,0.05,0.0,0.11666666666666667,0.05,,0.05,
167,0,167,,,,,,holdout_genre_news,main,full,H/уровень 3,0.0718562874251497,0.015463917525773196,0.22580645161290322,0.0718562874251497,,,0.0718562874251497
420,,,,,,,,holdout_genre_news,main,full,macro по стратам,0.0497511825663741,,,,,,
420,,,,,,,,holdout_genre_news,main,full,худшая страта,0.0718562874251497,,,,,,
73,0,73,,,,,,holdout_genre_news,main,net,H/без уровня,0.0958904109589041,0.0410958904109589,0.1643835616438356,0.0958904109589041,0.0958904109589041,,
180,0,180,,,,,,holdout_genre_news,main,net,H/уровень 1,0.06111111111111111,0.03333333333333333,0.08333333333333333,0.06111111111111111,,0.06111111111111111,
167,0,167,,,,,,holdout_genre_news,main,net,H/уровень 3,0.10778443113772455,0.048327137546468404,0.2875,0.10778443113772455,,,0.10778443113772455
420,,,,,,,,holdout_genre_news,main,net,macro по стратам,0.08826198440257993,,,,,,
420,,,,,,,,holdout_genre_news,main,net,худшая страта,0.10778443113772455,,,,,,
73,0,73,,,,,,holdout_genre_news,length-only,full,H/без уровня,0.8767123287671232,0.7945205479452054,0.9452054794520548,0.8767123287671232,0.8767123287671232,,
180,0,180,,,,,,holdout_genre_news,length-only,full,H/уровень 1,0.95,0.8666666666666667,1.0,0.95,,0.95,
167,0,167,,,,,,holdout_genre_news,length-only,full,H/уровень 3,0.20359281437125748,0.10655737704918032,0.4189189189189189,0.20359281437125748,,,0.20359281437125748
420,,,,,,,,holdout_genre_news,length-only,full,macro по стратам,0.6767683810461268,,,,,,
420,,,,,,,,holdout_genre_news,length-only,full,худшая страта,0.95,,,,,,
73,0,73,,,,,,holdout_genre_news,genre-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_genre_news,genre-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_genre_news,genre-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
420,,,,,,,,holdout_genre_news,genre-only,full,macro по стратам,1.0,,,,,,
420,,,,,,,,holdout_genre_news,genre-only,full,худшая страта,1.0,,,,,,
73,0,73,,,,,,holdout_genre_news,source-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_genre_news,source-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_genre_news,source-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
420,,,,,,,,holdout_genre_news,source-only,full,macro по стратам,1.0,,,,,,
420,,,,,,,,holdout_genre_news,source-only,full,худшая страта,1.0,,,,,,
73,0,73,,,,,,holdout_genre_news,format-only,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_genre_news,format-only,full,H/уровень 1,0.0,0.0,0.0,0.0,,0.0,
167,0,167,,,,,,holdout_genre_news,format-only,full,H/уровень 3,0.017964071856287425,0.0,0.08571428571428572,0.017964071856287425,,,0.017964071856287425
420,,,,,,,,holdout_genre_news,format-only,full,macro по стратам,0.010554233997757909,,,,,,
420,,,,,,,,holdout_genre_news,format-only,full,худшая страта,0.017964071856287425,,,,,,
73,0,73,,,,,,holdout_genre_news,main+M02,full,H/без уровня,0.0273972602739726,0.0,0.0684931506849315,0.0273972602739726,0.0273972602739726,,
180,0,180,,,,,,holdout_genre_news,main+M02,full,H/уровень 1,0.05555555555555555,0.0,0.15,0.05555555555555555,,0.05555555555555555,
167,0,167,,,,,,holdout_genre_news,main+M02,full,H/уровень 3,0.04790419161676647,0.004901960784313725,0.17105263157894737,0.04790419161676647,,,0.04790419161676647
420,,,,,,,,holdout_genre_news,main+M02,full,macro по стратам,0.04361900248209821,,,,,,
420,,,,,,,,holdout_genre_news,main+M02,full,худшая страта,0.05555555555555555,,,,,,
73,0,73,,,,,,holdout_genre_prose,main,full,H/без уровня,0.136986301369863,0.0684931506849315,0.2191780821917808,0.136986301369863,0.136986301369863,,
180,0,180,,,,,,holdout_genre_prose,main,full,H/уровень 0,0.07777777777777778,0.03333333333333333,0.11666666666666667,,,,
180,0,180,,,,,,holdout_genre_prose,main,full,H/уровень 1,0.05555555555555555,0.03333333333333333,0.08333333333333333,0.05555555555555555,,0.05555555555555555,
167,0,167,,,,,,holdout_genre_prose,main,full,H/уровень 3,0.10179640718562874,0.03614457831325301,0.2926829268292683,0.10179640718562874,,,0.10179640718562874
600,,,,,,,,holdout_genre_prose,main,full,macro по стратам,0.09302901047220627,,,,,,
600,,,,,,,,holdout_genre_prose,main,full,худшая страта,0.136986301369863,,,,,,
73,0,73,,,,,,holdout_genre_prose,main,net,H/без уровня,0.2191780821917808,0.1232876712328767,0.3150684931506849,0.2191780821917808,0.2191780821917808,,
180,0,180,,,,,,holdout_genre_prose,main,net,H/уровень 0,0.2833333333333333,0.18333333333333332,0.36666666666666664,,,,
180,0,180,,,,,,holdout_genre_prose,main,net,H/уровень 1,0.14444444444444443,0.1,0.18333333333333332,0.14444444444444443,,0.14444444444444443,
167,0,167,,,,,,holdout_genre_prose,main,net,H/уровень 3,0.12574850299401197,0.05413105413105413,0.3333333333333333,0.12574850299401197,,,0.12574850299401197
600,,,,,,,,holdout_genre_prose,main,net,macro по стратам,0.19317609074089265,,,,,,
600,,,,,,,,holdout_genre_prose,main,net,худшая страта,0.2833333333333333,,,,,,
73,0,73,,,,,,holdout_genre_prose,length-only,full,H/без уровня,0.9726027397260274,0.9315068493150684,1.0,0.9726027397260274,0.9726027397260274,,
180,0,180,,,,,,holdout_genre_prose,length-only,full,H/уровень 0,0.7777777777777778,0.6833333333333333,0.9,,,,
180,0,180,,,,,,holdout_genre_prose,length-only,full,H/уровень 1,0.9888888888888889,0.9666666666666667,1.0,0.9888888888888889,,0.9888888888888889,
167,0,167,,,,,,holdout_genre_prose,length-only,full,H/уровень 3,0.6526946107784432,0.5061728395061729,0.7376237623762376,0.6526946107784432,,,0.6526946107784432
600,,,,,,,,holdout_genre_prose,length-only,full,macro по стратам,0.8479910042927843,,,,,,
600,,,,,,,,holdout_genre_prose,length-only,full,худшая страта,0.9888888888888889,,,,,,
73,0,73,,,,,,holdout_genre_prose,genre-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_genre_prose,genre-only,full,H/уровень 0,1.0,1.0,1.0,,,,
180,0,180,,,,,,holdout_genre_prose,genre-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_genre_prose,genre-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
600,,,,,,,,holdout_genre_prose,genre-only,full,macro по стратам,1.0,,,,,,
600,,,,,,,,holdout_genre_prose,genre-only,full,худшая страта,1.0,,,,,,
73,0,73,,,,,,holdout_genre_prose,source-only,full,H/без уровня,1.0,1.0,1.0,1.0,1.0,,
180,0,180,,,,,,holdout_genre_prose,source-only,full,H/уровень 0,1.0,1.0,1.0,,,,
180,0,180,,,,,,holdout_genre_prose,source-only,full,H/уровень 1,1.0,1.0,1.0,1.0,,1.0,
167,0,167,,,,,,holdout_genre_prose,source-only,full,H/уровень 3,1.0,1.0,1.0,1.0,,,1.0
600,,,,,,,,holdout_genre_prose,source-only,full,macro по стратам,1.0,,,,,,
600,,,,,,,,holdout_genre_prose,source-only,full,худшая страта,1.0,,,,,,
73,0,73,,,,,,holdout_genre_prose,format-only,full,H/без уровня,0.0136986301369863,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,,
180,0,180,,,,,,holdout_genre_prose,format-only,full,H/уровень 0,0.0,0.0,0.0,,,,
180,0,180,,,,,,holdout_genre_prose,format-only,full,H/уровень 1,0.0,0.0,0.0,0.0,,0.0,
167,0,167,,,,,,holdout_genre_prose,format-only,full,H/уровень 3,0.017964071856287425,0.0,0.0392156862745098,0.017964071856287425,,,0.017964071856287425
600,,,,,,,,holdout_genre_prose,format-only,full,macro по стратам,0.007915675498318432,,,,,,
600,,,,,,,,holdout_genre_prose,format-only,full,худшая страта,0.017964071856287425,,,,,,
73,0,73,,,,,,holdout_genre_prose,main+M02,full,H/без уровня,0.1095890410958904,0.0410958904109589,0.1780821917808219,0.1095890410958904,0.1095890410958904,,
180,0,180,,,,,,holdout_genre_prose,main+M02,full,H/уровень 0,0.1111111111111111,0.03333333333333333,0.16666666666666666,,,,
180,0,180,,,,,,holdout_genre_prose,main+M02,full,H/уровень 1,0.09444444444444444,0.03333333333333333,0.16666666666666666,0.09444444444444444,,0.09444444444444444,
167,0,167,,,,,,holdout_genre_prose,main+M02,full,H/уровень 3,0.09580838323353294,0.03211009174311927,0.2236842105263158,0.09580838323353294,,,0.09580838323353294
